Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.750083923339844,148158800
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,33.98990249633789,365248800
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.440895080566406,234428400
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.36201095581055,219111200
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.03612518310547,164101200
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.6480827331543,180396400
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,36.76521682739258,143122800
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.40425491333008,108092800
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,35.85683822631836,129756800
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.59070587158203,114843600
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.0377197265625,122278800
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.25764083862305,119284800
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.48714828491211,135004000
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.645694732666016,121576000
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,36.79390335083008,92522400
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.50225830078125,101766000
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.71183776855469,134142000
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.36283874511719,104768400
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,36.9755744934082,166348800
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.50228500366211,244439200
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.78676223754883,162958400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.805885314941406,130672400
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,40.93656921386719,125982000
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.636959075927734,144406400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.65131378173828,112958400
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,40.86246109008789,126966800
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,40.91048049926758,95280000
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.67520523071289,83973600
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.025699615478516,89134000
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.85525131225586,89960800
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.00410079956055,87342800
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,40.91288375854492,98507200
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.035308837890625,75891200
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.29937744140625,104457600
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.0665168762207,68998800
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.525054931640625,75652800
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.827537536621094,87493600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.85154724121094,68280800
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,41.9811897277832,111341600
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.568267822265625,112861600
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.00518798828125,103544800
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.216461181640625,109744800
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.139625549316406,78949600
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.897159576416016,83241600
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.41222381591797,99185600
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.510658264160156,95997600
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,42.94866943359375,128044000
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.431217193603516,129870400
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.62327575683594,124130000
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.108211517333984,94318000
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.68198013305664,156171600
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.138118743896484,104879200
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.78041458129883,126585600
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.171730041503906,124140800
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.83541488647461,204136800
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.86553192138672,169630800
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.31095886230469,175381200
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.84283447265625,199202000
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.246158599853516,119393600
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.30617141723633,83121600
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.60145950317383,94256000
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,45.9111442565918,111448000
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.578548431396484,91062800
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,46.89784622192383,93087200
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,46.97946548461914,76457200
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.29396057128906,74106400
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.03817367553711,103526800
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,47.89412307739258,143072800
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.16300582885742,86781200
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.7620964050293,83603200
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.742889404296875,111042800
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,47.829322814941406,70146400
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.8341178894043,102785600
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.76559066772461,115627200
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,48.940834045410156,96783200
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.101688385009766,77758000
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.80989456176758,93292000
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.73307800292969,70162400
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.281734466552734,74172800
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.046470642089844,74596400
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.120887756347656,88818800
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.175018310546875,186139600
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.53971862792969,259309200
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.2108154296875,127985200
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.83501052856445,83569600
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.04996871948242,129772400
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.700775146484375,155054800
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.71037673950195,105358000
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.187015533447266,139634400
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.519474029541016,164834800
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.757652282714844,229722400
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.466182708740234,146118800
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.01082992553711,106178800
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.80839538574219,132125600
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.54811477661133,131516400
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.12384796142578,154449200
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,44.96974182128906,113459200
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.04912567138672,118994400
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.29723358154297,146118800
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.13093566894531,94858800
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,42.952606201171875,111792800
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.74775314331055,113924800
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,42.96946716308594,84873600
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.19106674194336,108174400
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.76449203491211,161584400
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.29240798950195,123872000
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,43.991294860839844,119093600
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.63715744018555,90105200
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.825260162353516,122737600
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.410892486572266,104883600
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,46.94831466674805,107731600
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.79888916015625,73012800
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.78924560546875,86698400
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.44944763183594,75046000
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.72658920288086,58676400
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.82551956176758,106204000
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.68574905395508,84496800
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.06892395019531,86056000
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,47.90505599975586,191202400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.85686111450195,72881600
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.13145446777344,84281200
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.15087127685547,104270000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.136417388916016,83598800
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.69779968261719,124442400
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.57261276245117,109012000
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.85698318481445,67740800
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.261863708496094,45448000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.21847152709961,69062000
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.20389175415039,101354400
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.4979133605957,82312000
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,48.97748565673828,71588400
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.62081527709961,80767200
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,48.994354248046875,70380800
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.454654693603516,67789600
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.2835578918457,67467200
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.006404876708984,56430000
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.5630989074707,74162400
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.82324981689453,83717200
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,49.939056396484375,89111600
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.3294677734375,73420800
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.28849792480469,59966400
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,49.8908576965332,55638400
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.06437301635742,70475600
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.53190612792969,86693600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.315006256103516,135742800
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.34164810180664,277125600
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.230655670166016,216071600
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.16787338256836,163448400
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.59403610229492,209572000
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.4760856628418,143299200
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,47.967708587646484,133457600
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.025672912597656,108038000
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.62168884277344,98478800
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.498313903808594,89927600
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.55214309692383,188874000
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.047462463378906,146189600
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.80312728881836,108909600
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,49.954627990722656,110481600
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,50.8859748840332,97654400
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,50.888404846191406,107537200
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.43995666503906,86141600
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.39641189575195,89014800
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.020843505859375,187272000
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,49.95219802856445,104174400
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.388553619384766,103493200
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.719966888427734,63755200
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.56181335449219,83962000
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.49650573730469,84573600
